SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	ETHNICITY	ETHNICITY_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2004	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	5.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2004	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2004	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	4.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2005	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2005	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2005	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	7.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	8.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2006	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2006	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	7.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2007	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2007	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2008	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2008	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2009	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2009	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.6	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2010	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2010	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2011	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2011	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2012	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	15.0	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2012	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2013	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	14.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2013	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2014	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2014	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.1	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2015	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2015	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.8	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.9	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2016	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2016	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2017	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.3	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2017	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.4	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2017	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2018	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.5	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2018	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.2	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	-2.23830539	53.27691757	826	United Kingdom	2018	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.7	PT	Percent	0	Units	C	Country data	LFS - EU Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2001	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	12.2	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2001	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	13.8	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2001	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	10.4	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2005	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.0	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2005	F	Female	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	11.1	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2005	M	Male	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	6.7	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
S_0960	Proportion of youth (aged 15-24 years) not in education, employment or training (%)	G	Global	4	Country or Area	34.80521182	-6.265332606	834	United Republic of Tanzania	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	_T	Total or no breakdown by ethnicity	9.0	PT	Percent	0	Units	C	Country data	LFS - Labour Force Survey	nan	nan	nan
